Metadata Item,Protocol Tier,Analysis Tier,Data Type,Schema Path,Source,Scope,Notes,Key by
Mass Bias Correction Strategy,Basic,Read-Only,Text (free),$MethodDefinition.ada:massBiasCorrectionStrategy,inferred,,,
Uncertainty Level,Basic,Read-Only,Controlled list / Text,$MethodDefinition.ada:uncertaintyLevel,inferred,,,
Uncertainty Propagation Method,Advanced,Editable,Text (free),$Dataset.prov:wasGeneratedBy.schema:actionProcess.schema:step[schema:name='Data reduction'].schema:additionalProperty[schema:name='Uncertainty Propagation Method'].schema:value,authored,shared,,
Uncertainty Propagation Method,Advanced,Editable,Text (free),$MethodDefinition.schema:additionalProperty[schema:name='Uncertainty Propagation Method'].schema:defaultValue,authored,shared,,
Matrix Offset Correction (LIEF),Advanced,Read-Only,Text (free),$MethodDefinition.schema:additionalProperty[schema:name='Matrix Offset Correction LIEF'].schema:value,authored,shared,,
Signal Integration Interval Method,Basic,Read-Only,Text (free),$MethodDefinition.ada:signalIntegrationIntervalMethod,authored,shared,,
Signal Integration Time,N/A,Basic,Numeric (s),$Dataset.prov:wasGeneratedBy.schema:additionalProperty[schema:name='Signal Integration Time'].schema:value,authored,shared,,
Spike / Outlier Filtering Approach,Advanced,Editable,Text (free),$MethodDefinition.schema:actionProcess.schema:step[schema:name='Data reduction'].schema:additionalProperty[schema:name='Filtering Approach'].schema:defaultValue,authored,shared,divergence decision applied,
Spike / Outlier Filtering Approach,Advanced,Editable,Text (free),$Dataset.prov:wasGeneratedBy.schema:actionProcess.schema:step[schema:name='Data reduction'].schema:additionalProperty[schema:name='Filtering Approach'].schema:value,inferred,shared,dual-home counterpart (tier matrix),
Blank / Background Correction Method,Basic,Read-Only,Text (free),$MethodDefinition.ada:blankBackgroundCorrectionMethod,authored,,,
Isobaric Interference Corrections Applied,Basic,Read-Only,Boolean,$MethodDefinition.ada:analyteTemplate.ada:analyteColumns[],authored,shared,,
Interfering Species,Basic,Read-Only,Text (free),$MethodDefinition.ada:analyteTemplate.ada:analyteColumns[],authored,shared,,
Interference Correction Method,Basic,Read-Only,Text (free),$MethodDefinition.ada:analyteTemplate.ada:analyteColumns[],authored,shared,,
Isotope Dilution Data Reduction Method,Basic,Read-Only,Text (free),$MethodDefinition.schema:actionProcess.schema:step[schema:name='Data reduction'].schema:additionalProperty[schema:name='Isotope Dilution Data Reduction Method'].schema:value,authored,shared,divergence decision applied,
Memory Effect Mitigation,Advanced,Editable,Text (free),$Dataset.prov:wasGeneratedBy.prov:used.schema:instrument[schema:additionalType='ICPMS'].schema:additionalProperty[schema:name='Memory Effect Mitigation'].schema:value,authored,shared,,
Memory Effect Mitigation,Advanced,Editable,Text (free),$MethodDefinition.schema:instrument[schema:additionalType='ICPMS'].schema:additionalProperty[schema:name='Memory Effect Mitigation'].schema:defaultValue,authored,shared,,
Normalization / Standards-Based Correction,Advanced,Editable,Text (free),$MethodDefinition.ada:analyteTemplate.ada:analyteColumns[],authored,shared,divergence decision applied,
Calibration Factor and Determination Method,Basic,Editable,Text (free),$Dataset.prov:wasGeneratedBy.schema:actionProcess.schema:step[schema:name='Data reduction'].schema:additionalProperty[schema:name='Calibration Factor and Determination Method'].schema:value,inferred,,path from owning module,
Calibration Factor and Determination Method,Basic,Editable,Text (free),$MethodDefinition.schema:actionProcess.schema:step[schema:name='Data reduction'].schema:additionalProperty[schema:name='Calibration Factor and Determination Method'].schema:defaultValue,inferred,,path from owning module,
Procedural Blank Level,N/A,Basic,Text (free),$Dataset.prov:wasGeneratedBy.schema:additionalProperty[schema:name='Procedural Blank Level'].schema:value,flagged,,analysis-instance (needs mapping) | path from owning module,
Analysis Inclusion and Rejection Criteria,Basic,Basic,Text (free),$MethodDefinition.schema:actionProcess.schema:step[schema:name='Data reduction'].schema:additionalProperty[schema:name='Analysis Inclusion and Rejection Criteria'].schema:value,inferred,,path from owning module,
Mass Fractionation Law,Basic,Read-Only,Controlled list,$MethodDefinition.schema:additionalProperty[schema:name='Mass Fractionation Law'].schema:value,inferred,,path from owning module,
Internal Normalization Element and Isotope Ratio,Basic,Read-Only,Text (free),$MethodDefinition.ada:internalNormalizationElementAndIsotopeRatio,inferred,,path from owning module,
Double-Spike Isotope Pair,Basic,Read-Only,Text (free),$MethodDefinition.schema:additionalProperty[schema:name='Double Spike Isotope Pair'].schema:value,inferred,,path from owning module,
Double-Spike Mixing Ratio,Advanced,Editable,Text (free),$Dataset.prov:wasGeneratedBy.schema:additionalProperty[schema:name='Double Spike Mixing Ratio'].schema:value,inferred,,path from owning module,
Double-Spike Mixing Ratio,Advanced,Editable,Text (free),$MethodDefinition.schema:additionalProperty[schema:name='Double Spike Mixing Ratio'].schema:defaultValue,inferred,,path from owning module,
Double-Spike Inversion Algorithm,Basic,Read-Only,Text (free),$MethodDefinition.schema:actionProcess.schema:step[schema:name='Data reduction'].schema:additionalProperty[schema:name='Double-Spike Inversion Algorithm'].schema:value,inferred,,path from owning module,
Age Calculation Method,Basic,Read-Only,Text (free),$MethodDefinition.ada:ageCalculationMethod[],inferred,,path from owning module,
Reported Date Type,Basic,Editable,Controlled list,$Dataset.ada:reportedDateType[],inferred,,path from owning module,
Reported Date Type,Basic,Editable,Controlled list,$MethodDefinition.ada:reportedDateType[],inferred,,path from owning module,
Inherited or Initial Signal Correction,Basic,Editable,Text (free),$MethodDefinition.ada:inheritedOrInitialSignalCorrectionDefault,inferred,,,
Inherited or Initial Signal Correction,Basic,Editable,Text (free),$Dataset.prov:wasGeneratedBy.schema:additionalProperty[schema:name='Inherited or Initial Signal Correction'].schema:value,inferred,,,
Radiogenic Fraction of Measured Signal,N/A,Basic,Text (free),,flagged,,analysis-instance (needs mapping),
Age Model,Basic,Editable,Text (free),$MethodDefinition.ada:ageModelDefault,inferred,,,
Age Model,Basic,Editable,Text (free),$Dataset.prov:wasGeneratedBy.schema:additionalProperty[schema:name='Age Model'].schema:value,inferred,,,
Age Datum / Reference Epoch,Advanced,Basic,Text (free),$MethodDefinition.schema:additionalProperty[schema:name='Age Datum / Reference Epoch'].schema:defaultValue,inferred,,,
Age Datum / Reference Epoch,Advanced,Basic,Text (free),$Dataset.prov:wasGeneratedBy.schema:additionalProperty[schema:name='Age Datum / Reference Epoch'].schema:value,inferred,,,
Intermediate Daughter Disequilibrium Correction,Advanced,Read-Only,Text (free),$MethodDefinition.schema:actionProcess.schema:step[schema:name='Data reduction'].schema:additionalProperty[schema:name='Intermediate Daughter Disequilibrium Correction'].schema:value,inferred,,path from owning module,
Discordance Definition and Values,Advanced,Read-Only,Text (free),$MethodDefinition.schema:additionalProperty[schema:name='Discordance Definition and Values'].schema:value,inferred,,path from owning module,
Error Correlation Between Reported Quantities,Advanced,Basic,Numeric (dimensionless) / Text,$MethodDefinition.schema:additionalProperty[schema:name='Error Correlation Between Reported Quantities'].schema:defaultValue,inferred,,,
Error Correlation Between Reported Quantities,Advanced,Basic,Numeric (dimensionless) / Text,$Dataset.prov:wasGeneratedBy.schema:additionalProperty[schema:name='Error Correlation Between Reported Quantities'].schema:value,inferred,,,
Constants and Reference Values Used,Basic,Editable,Text (free),$MethodDefinition.schema:actionProcess.schema:step[schema:name='Data reduction'].schema:additionalProperty[schema:name='Constants Reference Values'].schema:defaultValue,authored,,dual-home decision: protocol default,
Constants and Reference Values Used,Basic,Editable,Text (free),$Dataset.prov:wasGeneratedBy.schema:actionProcess.schema:step[schema:name='Data reduction'].schema:additionalProperty[schema:name='Constants Reference Values'].schema:value,authored,,dual-home decision: analysis-tier value,
Primary Calibration Standard Name,Basic,Editable,Text (free),$MethodDefinition.ada:primaryStandardNameDefault,authored,divergent,dual-home decision: protocol default,
Primary Calibration Standard Name,Basic,Editable,Text (free),$Dataset.prov:wasGeneratedBy.prov:used.prov:reagent[ada:reagentRole='primaryStandard'].schema:name,authored,divergent,dual-home decision: analysis-tier value,
Calibration Standard Measurement Frequency,Basic,Read-Only,Text (free),$MethodDefinition.ada:calibrationMeasurementFrequency,authored,shared,,
Secondary Reference Materials,Basic,Editable,Text (free),$MethodDefinition.ada:secondaryReferenceMaterialDefault[],authored,divergent,dual-home decision: protocol default,
Secondary Reference Materials,Basic,Editable,Text (free),$Dataset.prov:wasGeneratedBy.prov:used.prov:reagent[ada:reagentRole='referenceMaterial'].schema:name,authored,divergent,dual-home decision: analysis-tier value,
Detection Limit,Advanced,Basic,Numeric (ppm or wt%),$MethodDefinition.ada:analyteTemplate.ada:analyteColumns[],authored,shared,,
Detection Limit Method,Basic,Read-Only,Text / URI,$MethodDefinition.ada:analyteTemplate.ada:analyteColumns[],authored,shared,,
Limit of Quantification (LOQ) Method,Advanced,Basic,Text / URI,$MethodDefinition.ada:analyteTemplate.ada:analyteColumns[],authored,shared,,
Within-Session Analytical Precision and Assessment Method,Basic,Basic,Text (free),$MethodDefinition.ada:analyteTemplate.ada:analyteColumns[],authored,shared,,
Between-Session (Long-Term) Analytical Precision and Assessment Method,Advanced,Basic,Text (free),$MethodDefinition.ada:analyteTemplate.ada:analyteColumns[],authored,shared,,
Analytical Accuracy and Assessment Method,Basic,Basic,Text (free),$MethodDefinition.ada:analyteTemplate.ada:analyteColumns[],authored,shared,,
Goodness-of-Fit or Dispersion Statistic,N/A,Basic,Text (free),$Dataset.dqv:hasQualityMeasurement[dqv:isMeasurementOf='Dispersion Statistic'].dqv:value,flagged,,analysis-instance (needs mapping) | path from owning module,
Goodness-of-Fit or Dispersion Statistic,N/A,Basic,Text (free),$Dataset.dqv:hasQualityMeasurement[dqv:isMeasurementOf='Goodness-of-Fit'].dqv:value,flagged,,analysis-instance (needs mapping) | path from owning module,
Additional Notes,Advanced,Advanced,Text (free),$MethodDefinition.schema:description,authored,shared,dual-home decision: protocol default,
Additional Notes,Advanced,Advanced,Text (free),$Dataset.prov:wasGeneratedBy.schema:description,authored,shared,dual-home decision: analysis-tier value,
Protocol Name,Basic,Read-Only,Text (free),$MethodDefinition.schema:name,authored,shared,[not in current workbook],
Protocol Author,Basic,Read-Only,Text (free),$MethodDefinition.schema:creator.schema:name,authored,shared,[not in current workbook],
Protocol Start Date,Basic,Read-Only,Date,$MethodDefinition.schema:datePublished,authored,shared,[not in current workbook],
Protocol DOI,N/A,Basic,URI / DOI,$Dataset.schema:measurementTechnique.schema:DefinedTerm.schema:identifier,authored,shared,[not in current workbook],
Funding Source for Protocol Development,Basic,Read-Only,Text (free),$MethodDefinition.schema:funding[].schema:MonetaryGrant.schema:name,authored,shared,[not in current workbook],
Protocol Reference(s),Advanced,Read-Only,URI / DOI,$MethodDefinition.schema:relatedLink[schema:linkRelationship='techniquePublication'].schema:target.schema:name,authored,shared,[not in current workbook],
Coupled Protocol DOI,N/A,Advanced,URI / DOI,$Dataset.schema:relatedLink[schema:linkRelationship='coupledProcedure'].schema:target.schema:url,authored,shared,[not in current workbook],
Mass Resolution per Analyte,Basic,Read-Only,Text (free),$MethodDefinition.ada:analyteTemplate.ada:analyteColumns[],authored,shared,[not in current workbook],
E-scan Range,Advanced,Read-Only,Numeric (%),$MethodDefinition.schema:additionalProperty[schema:name='E scan Range'].schema:value,authored,shared,[not in current workbook],
Triple Scanning Mode,Advanced,Read-Only,Controlled list,$MethodDefinition.schema:additionalProperty[schema:name='Triple Scanning Mode'].schema:value,authored,shared,[not in current workbook],
Signal Collection Mode,Basic,Read-Only,Controlled list,$MethodDefinition.ada:signalCollectionMode,authored,shared,[not in current workbook],
Dwell Time per Mass,Basic,Editable,Text (free),$MethodDefinition.ada:analyteTemplate.ada:analyteColumns[],authored,shared,[not in current workbook],
Pulse/Analog Detector Nonlinearity Correction,Advanced,Editable,Controlled list / Text,$Dataset.prov:wasGeneratedBy.schema:actionProcess.schema:step[schema:name='Data reduction'].schema:additionalProperty[schema:name='Pulse Analog Detector Nonlinearity Correction'].schema:value,authored,shared,[not in current workbook],
Pulse/Analog Detector Nonlinearity Correction,Advanced,Editable,Controlled list / Text,$MethodDefinition.schema:actionProcess.schema:step[schema:name='Data reduction'].schema:additionalProperty[schema:name='Pulse Analog Detector Nonlinearity Correction'].schema:defaultValue,authored,shared,[not in current workbook],
Imaging,Advanced,Editable,Text (free),$MethodDefinition.schema:additionalProperty[schema:name='Imaging'].schema:defaultValue,inferred,,[not in current workbook],
Imaging,Advanced,Editable,Text (free),$Dataset.prov:wasGeneratedBy.schema:additionalProperty[schema:name='Imaging'].schema:value,inferred,,path corrected: analysis-tier value hangs off prov:wasGeneratedBy [not in current workbook],
Spot Diameter,Basic,Editable,Text (free),$MethodDefinition.ada:spotDiameterDefault,authored,,dual-home decision: protocol default [not in current workbook],
Spot Diameter,Basic,Editable,Text (free),$Dataset.prov:wasGeneratedBy.ada:spotDiameter,authored,,dual-home decision: analysis-tier value [not in current workbook],
Ablation Pit Depth/Ablation Rate,Advanced,Editable,Text (free),$MethodDefinition.schema:additionalProperty[schema:name='Ablation Pit Depth Ablation Rate'].schema:defaultValue,inferred,,[not in current workbook],
Ablation Pit Depth/Ablation Rate,Advanced,Editable,Text (free),$Dataset.prov:wasGeneratedBy.schema:additionalProperty[schema:name='Ablation Pit Depth Ablation Rate'].schema:value,inferred,,path corrected: analysis-tier value hangs off prov:wasGeneratedBy [not in current workbook],
RF Power (W),Basic,Editable,Numeric (W),$MethodDefinition.schema:instrument[schema:additionalType='ICPMS'].schema:hasPart[schema:additionalType='ICP Source'].schema:additionalProperty[schema:name='RF Power'].schema:defaultValue,authored,,dual-home decision: protocol default [not in current workbook],
RF Power (W),Basic,Editable,Numeric (W),$Dataset.prov:wasGeneratedBy.prov:used.schema:instrument[schema:additionalType='ICPMS'].schema:hasPart[schema:additionalType='ICP Source'].schema:additionalProperty[schema:name='RF Power'].schema:value,authored,,dual-home decision: analysis-tier value [not in current workbook],
Make-up Gas Flow (L min⁻¹),Advanced,Editable,Text (free),$MethodDefinition.schema:additionalProperty[schema:name='Make up Gas Flow L min'].schema:defaultValue,inferred,,[not in current workbook],
Make-up Gas Flow (L min⁻¹),Advanced,Editable,Text (free),$Dataset.prov:wasGeneratedBy.schema:additionalProperty[schema:name='Make up Gas Flow L min'].schema:value,inferred,,path corrected: analysis-tier value hangs off prov:wasGeneratedBy [not in current workbook],
Masses Measured,Basic,Editable,Text (free),$MethodDefinition.ada:massesMeasuredDefault,authored,,dual-home decision: protocol default [not in current workbook],
Masses Measured,Basic,Editable,Text (free),$Dataset.prov:wasGeneratedBy.ada:massesMeasured,authored,,dual-home decision: analysis-tier value [not in current workbook],
Integration Time per Peak/Dwell Times; Quadrupole Settling Time Between Mass Jumps,Basic,Editable,Text (free),$MethodDefinition.ada:dwellTimesDefault,authored,,dual-home decision: protocol default [not in current workbook],
Integration Time per Peak/Dwell Times; Quadrupole Settling Time Between Mass Jumps,Basic,Editable,Text (free),$Dataset.prov:wasGeneratedBy.ada:dwellTimes,authored,,dual-home decision: analysis-tier value [not in current workbook],
Total Integration Time per Output Data Point (s),Basic,Editable,Numeric (s),$MethodDefinition.ada:totalIntegrationTimePerOutputDataPointDefault,authored,,dual-home decision: protocol default [not in current workbook],
Total Integration Time per Output Data Point (s),Basic,Editable,Numeric (s),$Dataset.prov:wasGeneratedBy.ada:totalIntegrationTimePerOutputDataPoint,authored,,dual-home decision: analysis-tier value [not in current workbook],
"'Sensitivity' as Useful Yield (%, element)",N/A,Advanced,Text (free),$Dataset.ada:sensitivityYield,authored,,[not in current workbook],
IC Dead Time (ns),Advanced,Editable,Text (free),$MethodDefinition.schema:additionalProperty[schema:name='IC Dead Time ns'].schema:defaultValue,inferred,,[not in current workbook],
IC Dead Time (ns),Advanced,Editable,Text (free),$Dataset.prov:wasGeneratedBy.schema:additionalProperty[schema:name='IC Dead Time ns'].schema:value,inferred,,path corrected: analysis-tier value hangs off prov:wasGeneratedBy [not in current workbook],
Other Information,Advanced,Editable,Text (free),$MethodDefinition.schema:additionalProperty[schema:name='Other Information'].schema:defaultValue,inferred,,[not in current workbook],
Other Information,Advanced,Editable,Text (free),$Dataset.prov:wasGeneratedBy.schema:additionalProperty[schema:name='Other Information'].schema:value,inferred,,path corrected: analysis-tier value hangs off prov:wasGeneratedBy [not in current workbook],
Gas Blank,Basic,Read-Only,Text (free),$MethodDefinition.ada:gasBlank,inferred,,[not in current workbook],
"Common-Pb Correction, Composition and Uncertainty",Basic,Read-Only,Text (free),$MethodDefinition.ada:commonPbCorrectionCompositionAndUncertainty,inferred,,[not in current workbook],
Uncertainty Level and Propagation,Advanced,Editable,Text (free),$MethodDefinition.schema:additionalProperty[schema:name='Uncertainty Level and Propagation'].schema:defaultValue,inferred,,[not in current workbook],
Uncertainty Level and Propagation,Advanced,Editable,Text (free),$Dataset.prov:wasGeneratedBy.schema:additionalProperty[schema:name='Uncertainty Level and Propagation'].schema:value,inferred,,path corrected: analysis-tier value hangs off prov:wasGeneratedBy [not in current workbook],
Normalization/Standards-Based Correction,Advanced,Editable,Text (free),$Dataset.prov:wasGeneratedBy.schema:actionProcess.schema:step[schema:name='Data reduction'].schema:additionalProperty[schema:name='Normalization Standards Based Correction'].schema:value,authored,shared,[not in current workbook],
Normalization/Standards-Based Correction,Advanced,Editable,Text (free),$MethodDefinition.schema:actionProcess.schema:step[schema:name='Data reduction'].schema:additionalProperty[schema:name='Normalization Standards Based Correction'].schema:defaultValue,authored,shared,[not in current workbook],
